,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,airline,text,tweet_created,x,y
863,12293,5.70240764812378e+17,positive,1.0,American,@AmericanAir Your response has been incredible. Truly amazed at the steps you have taken to enhance your customer relations. Big thank you 😄,2015-02-24 07:16:07 -0800,41.06938783,-73.73394372
865,12321,5.70233809129468e+17,negative,1.0,American,@AmericanAir If the flight I selected online was what was ticketed I would not be missing my connection. I need help getting to DFW or IAH!!,2015-02-24 06:48:29 -0800,27.97628758,-82.53727303
866,12326,5.70230559693079e+17,negative,1.0,American,"@AmericanAir no repair made to the water line. No potable water on board this flight. ""We will take off soon."" Time for new planes MCI&gt;DFW.",2015-02-24 06:35:34 -0800,39.29951964,-94.71192112
867,12334,5.70226471941251e+17,neutral,0.6857,American,"@AmericanAir depends on the terminal, what' the best option? Arrive C, depart A. Breakfast burrito is what I'm craving.. Any update on 1119?",2015-02-24 06:19:19 -0800,39.29381252,-94.71144036
868,12342,5.70224421194965e+17,positive,1.0,American,"@AmericanAir thank you AA, this is how I always start my vacations http://t.co/dzKc3auZU9",2015-02-24 06:11:10 -0800,33.8143379,-116.53572408
869,12356,5.70220267462529e+17,negative,1.0,American,@AmericanAir how do you NOT do maintenance on #MD80 while it sits for two days? Frozen lines found after its boarded? Come on! #faail #mci,2015-02-24 05:54:40 -0800,39.29275067,-94.70795218
870,12407,5.70198522911437e+17,negative,1.0,American,@AmericanAir She told us we had to drive back to drop it off so they could attempt to fix it. Really? Don't have time to do that. #terrible,2015-02-24 04:28:16 -0800,42.18424338,-70.92464087
871,12421,5.70193599977148e+17,negative,1.0,American,@AmericanAir Horrible service @loganairports. Luggage got destroyed on flight and woman at baggage service was so rude. Didn't help at all.,2015-02-24 04:08:42 -0800,42.16481023,-70.88929237
872,12541,5.70119444451746e+17,negative,0.6741,American,"@AmericanAir checked in at Des Moines, lay over in ORD, final destination Austin, Texas.  Baggage was only checked to ORD.",2015-02-23 23:14:02 -0800,30.32398902,-97.71081198
873,12543,5.70116595193811e+17,neutral,0.6855,American,"@AmericanAir we then had to deplane, and change planes.",2015-02-23 23:02:43 -0800,32.91792297,-97.00367737
874,12545,5.7011632969431e+17,negative,1.0,American,"@AmericanAir after running from one flight, because we had 10 mins, to our next flight, we then sat on our plane for an hour.",2015-02-23 23:01:39 -0800,32.91792297,-97.00367737
875,12550,5.70114451120075e+17,negative,1.0,American,"@AmericanAir nothing to do with Mother Nature, more like poor commutation.",2015-02-23 22:54:12 -0800,32.91792297,-97.00367737
876,12561,5.70102866754593e+17,negative,1.0,American,@AmericanAir  it's not cool that my flight was Cancelled Flightled after sitting on the plane for over an hour. 👎😡✈️ #notahappycustomer #leavingtomm,2015-02-23 22:08:10 -0800,42.01578804,-87.68332344
877,12565,5.7010180370808e+17,positive,1.0,American,@AmericanAir appreciate it!!,2015-02-23 22:03:56 -0800,32.89959729,-97.03558888
878,12581,5.70099506135437e+17,negative,1.0,American,"@AmericanAir couldn't get anyone on the phone all day, the flight you rebooked had me missing a conference.We won't be on flt 1568 tomorrow.",2015-02-23 21:54:48 -0800,40.7786084,-73.94979947
879,12582,5.70098489943667e+17,negative,0.6562,American,@AmericanAir @united @SpiritAirPR  @Fioretti2ndWard @ChicagosMayor @garcia4chicago BS that #Noise #Late Flight #NoRahm http://t.co/CFzdJmn0uI,2015-02-23 21:50:46 -0800,41.98051682,-87.73798602
880,12607,5.70088600949412e+17,negative,0.6945,American,@AmericanAir #2298. Everyone else  was outstanding.,2015-02-23 21:11:28 -0800,40.77382001,-73.87315003
881,12628,5.70082819025838e+17,neutral,1.0,American,@AmericanAir on our way now,2015-02-23 20:48:30 -0800,39.8893997,-75.219676
882,12632,5.70081679844319e+17,positive,1.0,American,@AmericanAir Joanne from your San Diego staff was phenomenal! Give that girl a raise. She handled our #flightnightmare better than anyone.,2015-02-23 20:43:58 -0800,32.9176348,-97.0163282
883,12647,5.70077011324097e+17,positive,0.6832,American,@AmericanAir no space in my seat but thanks to your pilots I'm back 25mn early to Ohare!! Didn't think that was possible!! #sna2ord #1644,2015-02-23 20:25:25 -0800,41.99335821,-87.91260807
884,12699,5.70057784114303e+17,negative,0.6454,American,"@AmericanAir If it's in my backpack, why do I need to see agent?",2015-02-23 19:09:01 -0800,32.92215312,-96.97563515
885,12711,5.70050754158801e+17,negative,1.0,American,@AmericanAir the issue wasn't a long wait. It was an infinite do loop. Your system didn't let me (or any customer) wait or leave a message.,2015-02-23 18:41:05 -0800,47.6171292,-122.2803409
886,12718,5.70046633418891e+17,negative,1.0,American,@AmericanAir I was suppose to be in FL 4 hours ago. And I'm not. I've been waiting for hours this is just ridiculous,2015-02-23 18:24:43 -0800,41.95627333,-87.87860345
887,12721,5.7004564571462e+17,negative,1.0,American,@AmericanAir still on hold. After you hung up on me the first time (another 45 minutes!) http://t.co/IMRLAu77iH,2015-02-23 18:20:47 -0800,41.45858699,-81.86780822
888,12730,5.70043199596532e+17,negative,0.7221,American,@AmericanAir im still on hold...,2015-02-23 18:11:04 -0800,41.45856783,-81.86763782
889,12740,5.70041144488231e+17,negative,1.0,American,"@AmericanAir why do you continually play the ""according to federal regulations"" every 58 seconds. I could see if you had quicker service...",2015-02-23 18:02:54 -0800,41.45862827,-81.86766456
890,12754,5.70036327825195e+17,negative,1.0,American,@AmericanAir Gabriela in Miami is a very rude employee.Working the MIA-LGA check In. She made experience unpleasant.  #customerexperience,2015-02-23 17:43:45 -0800,25.79667815,-80.28050395
891,12777,5.70028125024707e+17,negative,1.0,American,"@AmericanAir now I have to wait ""more than 60 minutes""",2015-02-23 17:11:10 -0800,41.45875201,-81.86775899
892,12779,5.70027031326536e+17,negative,0.7038,American,@AmericanAir I need assistance reFlight Booking Problems a flight from dfw to lit,2015-02-23 17:06:49 -0800,36.29164025,-94.11796975
893,12799,5.70017101097935e+17,negative,1.0,American,@AmericanAir two Cancelled Flightled LGA flights. Both by @Delta took off. Looks like I have a new carrier @Delta!,2015-02-23 16:27:21 -0800,35.87658269,-78.79254351
894,12801,5.70016770708283e+17,negative,1.0,American,@AmericanAir any ways to get through the 50 minute wait to book a flight?,2015-02-23 16:26:03 -0800,41.45847861,-81.86764536
896,12822,5.70007852724699e+17,negative,1.0,American,@AmericanAir you're airline is ridiculous,2015-02-23 15:50:36 -0800,41.97367122,-87.89700781
897,12836,5.70003097554006e+17,negative,1.0,American,@AmericanAir I have to miss a whole days worth of work tomorrow but I'm suree you guys don't care,2015-02-23 15:31:43 -0800,35.17267919,-89.77001941
898,12837,5.70002971678757e+17,negative,1.0,American,@AmericanAir this is a big company should be happy to do something for a customer when now it's costing more for delays oh and did I mention,2015-02-23 15:31:13 -0800,35.17282894,-89.76988366
899,12839,5.70002679142855e+17,negative,1.0,American,@AmericanAir and just bad cs! I will be back on @JetBlue  at least when you stuck they look out for you and apologize for any trouble,2015-02-23 15:30:03 -0800,35.17266822,-89.76993377
900,12840,5.70002432375149e+17,negative,1.0,American,@AmericanAir for my delay and you know what I get a we don't credit anybody back a supervisor who cut me off when speaking,2015-02-23 15:29:04 -0800,35.1728241,-89.76989935
901,12841,5.70002269577441e+17,negative,0.7195,American,@AmericanAir a free check bag a food comp a flying credit something to help out now that I'm an additional 200 dollars in the hole,2015-02-23 15:28:25 -0800,35.17263842,-89.769988
902,12845,5.7000205110877e+17,negative,1.0,American,@AmericanAir I will never fly with you guys again! I am stuck in memphis another day. Called to be credit something anything,2015-02-23 15:27:33 -0800,35.17279513,-89.76980671
904,12930,5.69977585003827e+17,negative,1.0,American,@AmericanAir the worst first class boarding service I ever had.,2015-02-23 13:50:20 -0800,41.97417744,-87.9004223
905,12960,5.6997310507599e+17,positive,0.6763,American,"@AmericanAir thank you, truly appreciate the help, just sent a DM",2015-02-23 13:32:32 -0800,39.57991628,-105.94147157
906,12987,5.69967441591145e+17,negative,0.6466,American,@AmericanAir need2know if Ill be able to reach IND today.Rather stay in MAF that fly to DFW &amp; find out I can't travel http://t.co/gVgKHbx1RB,2015-02-23 13:10:02 -0800,31.93684422,-102.20753682
907,12989,5.6996682663911e+17,negative,0.6817,American,@AmericanAir hi there flight from Dallas just Cancelled Flightled going to LA. Can u pls help rebook me?,2015-02-23 13:07:35 -0800,32.90431463,-97.03489789
908,13003,5.69962901601006e+17,neutral,0.6579,American,@AmericanAir I had booked online but unable to Cancelled Flight online. But finally got thru.,2015-02-23 12:51:59 -0800,34.02153389,-118.45231518
909,13004,5.69962686219289e+17,positive,1.0,American,@AmericanAir Hey Becky Piela at the Orange County airport has been really kind and helpful with rescheduling our flight!,2015-02-23 12:51:08 -0800,33.66642719,-117.88328444
910,13048,5.69951566784045e+17,negative,1.0,American,@AmericanAir please get it together and find my husbands luggage! You're ruining his ski trip to Aspen! 3rd day no luggage.,2015-02-23 12:06:57 -0800,35.46005368,-80.68267946
911,13055,5.69950766485541e+17,negative,1.0,American,@AmericanAir thanks for telling me my flight got Cancelled Flightled when it wasn't. Now I have a missing luggage because of you. Thanks fam!,2015-02-23 12:03:46 -0800,32.90425138,-97.02805207
912,13082,5.69944281512686e+17,negative,0.6448,American,@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!,2015-02-23 11:38:00 -0800,34.0213466,-118.45229268
914,13115,5.69937638674829e+17,negative,1.0,American,@AmericanAir 249 EWR - DFW is now stopping BNA to refuel 4 bad weather? Are YOU just trying to get the plane closer 2 DFW then Cancelled Flight on us?,2015-02-23 11:11:36 -0800,40.68625909,-74.17970876
915,13129,5.6993407664103e+17,negative,1.0,American,@AmericanAir been calling for over 24hrs now and getting no where but told to call back by the automated system is extremely frustrating,2015-02-23 10:57:27 -0800,39.60778027,-105.95470209
916,13145,5.69930406591664e+17,neutral,1.0,American,@AmericanAir DM sent,2015-02-23 10:42:52 -0800,39.91337753,-75.3408263
917,13148,5.69929141962699e+17,negative,1.0,American,@AmericanAir HELP! Attempting to Cancelled Flight a flight but can't get thru 800 number. Call gets dropped when saying Agent. flight is 2/24.,2015-02-23 10:37:50 -0800,34.02389944,-118.45541773
918,13155,5.6992621240071e+17,negative,1.0,American,"@AmericanAir Define ""sincerely"". Your actions do not reflect what you're saying in a poor attempt to redeem yourselves on social media.",2015-02-23 10:26:12 -0800,33.43417698,-111.99680158
919,13157,5.69925940224139e+17,neutral,1.0,American,"@AmericanAir #AmericanView
The view of Oregon from seat 31F, flight AA1469 2/22/15 http://t.co/t9JBN9WZtq",2015-02-23 10:25:07 -0800,30.441566,-84.281745
920,13163,5.69924772349538e+17,neutral,1.0,American,@AmericanAir I need some help. My record locator is bringing up TWO different flights in your system. One op by AA &amp; one from US Airways.,2015-02-23 10:20:29 -0800,39.91370182,-75.3405344
921,13183,5.69919625640616e+17,negative,1.0,American,@AmericanAir you can tweet but not call! You're like a bad boyfriend!,2015-02-23 10:00:02 -0800,34.09822952,-118.34307851
922,13184,5.69919414948237e+17,positive,0.671,American,.@AmericanAir @TyWinter it's really the small things--the details--that make an excellent experience or a really irritating one.,2015-02-23 09:59:11 -0800,41.97629096,-87.89888444
923,13189,5.6991782407809e+17,negative,1.0,American,@AmericanAir 6 hours to get backs back after being sat on a plane for 4 hours to have flight Cancelled Flightled with only one small drink,2015-02-23 09:52:52 -0800,52.51012486,-2.98098622
924,13192,5.69917319381713e+17,negative,1.0,American,@AmericanAir you need to have a look at your handling of flight 106 and 104. Company of yours size should have protocols in place to help,2015-02-23 09:50:52 -0800,52.51012488,-2.98098624
925,13195,5.69916664130638e+17,negative,1.0,American,@AmericanAir I need to rebook and I cannot get an agent. Can you help?,2015-02-23 09:48:15 -0800,28.35144756,-81.54358392
926,13196,5.69916606064828e+17,negative,1.0,American,@AmericanAir back in UK now no thanks to your staff that wouldn't me or the other passengers stranded. Just laughed at us,2015-02-23 09:48:02 -0800,52.51012533,-2.98099904
927,13197,5.69916590814204e+17,negative,0.6397,American,"@AmericanAir followed. I tried to @USAirways record locator number, gave me an error code",2015-02-23 09:47:58 -0800,32.78951797,-96.79891462
928,13202,5.69915269767758e+17,negative,1.0,American,@AmericanAir flight Cancelled Flightled and was trying to reschedule but 800 number just says to call back,2015-02-23 09:42:43 -0800,39.60813937,-105.9548521
929,13214,5.69913796875162e+17,neutral,1.0,American,@AmericanAir would it be possible to change my flight on your website? Many thanks,2015-02-23 09:36:52 -0800,10.42269832,-75.54540857
930,13221,5.69912213068067e+17,negative,1.0,American,@americanair why am I not being given a callback option??! Why has this service been turned off?,2015-02-23 09:30:34 -0800,34.10971017,-118.32188864
931,13261,5.69903058299199e+17,negative,1.0,American,@AmericanAir the flight I'm trying to change is in 4 hours and I've been trying to reach an agent for 72 now. THIS IS UNBELIEVABLE.,2015-02-23 08:54:12 -0800,34.10909961,-118.32361693
932,13266,5.69900867324932e+17,negative,1.0,American,@AmericanAir your staff at JFK airport are discussing the way we we're left stranded,2015-02-23 08:45:29 -0800,52.51022081,-2.98091961
933,13301,5.69893516609847e+17,negative,1.0,American,"@AmericanAir as of now, will do my best to never fly w/ #AmericanAirlines ever again. Y'all have made this a day to remember.",2015-02-23 08:16:17 -0800,33.43064352,-112.04521474
934,13304,5.69892686624199e+17,negative,1.0,American,@AmericanAir what response? Is our flight out of Montrose Cancelled Flightled or not?,2015-02-23 08:12:59 -0800,37.93712278,-107.81800496
935,13343,5.69885018358575e+17,negative,1.0,American,@AmericanAir yes. Just sayin' that was a particularly poorly handled situation.,2015-02-23 07:42:30 -0800,41.97326595,-87.90025691
936,13347,5.69884644893532e+17,negative,0.6847,American,@AmericanAir Could have voided the ticket since it was &gt; 24hrs since Flight Booking Problems. Are you going to waive the fees? Still can't get through.,2015-02-23 07:41:01 -0800,37.77414482,-122.43628588
937,13355,5.69883153231258e+17,negative,1.0,American,@AmericanAir there is two hour wait,2015-02-23 07:35:06 -0800,37.93644673,-107.81832713
938,13356,5.69883077289181e+17,negative,1.0,American,@AmericanAir can't get thru to anyone on phone,2015-02-23 07:34:48 -0800,37.93609081,-107.81826687
939,13368,5.69880482109739e+17,negative,1.0,American,@AmericanAir record locator oaaret got email we couldn't be rebooked but got no notification flight was Cancelled Flightled,2015-02-23 07:24:29 -0800,37.93885695,-107.82069276
940,13371,5.69880215079428e+17,neutral,0.6459,American,@AmericanAir #oaaret is our flight Cancelled Flightled?,2015-02-23 07:23:25 -0800,37.93882337,-107.82065521
941,13373,5.69880005729067e+17,negative,1.0,American,@AmericanAir @RLDelahunty record l#oaaret got email we couldn't get rescheduled on another flight but don't know if flight is Cancelled Flightled,2015-02-23 07:22:35 -0800,37.93663309,-107.81820588
942,13403,5.69871364603032e+17,negative,1.0,American,@AmericanAir how do I redeem a travel voucher for a flight if I can't reach a travel agent by phone? My hold expires in 24 hours,2015-02-23 06:48:15 -0800,44.98157837,-93.23592187
943,13409,5.69869892960133e+17,negative,1.0,American,@AmericanAir worst experience ever. @VirginAmerica all the way!,2015-02-23 06:42:24 -0800,33.9424707,-118.4066671
944,13416,5.69868201720287e+17,negative,1.0,American,@AmericanAir I've witnessed a manager named Denise yell at 2 different customers with my same issue. #rude,2015-02-23 06:35:41 -0800,33.9424834,-118.4066885
945,13426,5.69866310793826e+17,negative,1.0,American,@AmericanAir #horriblecustomerservice # rudestaff # incompetentmanagers,2015-02-23 06:28:10 -0800,33.9424824,-118.4066757
946,13430,5.69865357625852e+17,negative,1.0,American,"@AmericanAir that would be appreciated. Just please don't send me to the same page with long form &amp; limited characters.
Direct email?",2015-02-23 06:24:23 -0800,51.44284934,-0.13973305
947,13432,5.69865022031016e+17,negative,1.0,American,"@AmericanAir it would be awfully nice if you could send an alert when my flight is Cancelled Flighted. No text, no email, no love...",2015-02-23 06:23:03 -0800,35.09721018,-89.89624696
948,13436,5.6986479132332e+17,negative,1.0,American,@AmericanAir I do not need an apology. I need you to fix it in a competent manner.,2015-02-23 06:22:08 -0800,33.9424793,-118.4066936
949,13438,5.69864689452077e+17,negative,1.0,American,@AmericanAir I need to be back home tomorrow and no one is helping me. Please help me rebook for a flight tomorrow!,2015-02-23 06:21:44 -0800,32.79397552,-96.80477419
950,13452,5.69860082965426e+17,negative,1.0,American,@AmericanAir my flight 1106 was Cancelled Flightled and I need to get back to Cleveland. What are my options?,2015-02-23 06:03:25 -0800,32.79401294,-96.80478711
951,13484,5.69851952282112e+17,negative,1.0,American,@AmericanAir I filled out that whole form before receiving a poor poor response. Is there no direct email address in reply?,2015-02-23 05:31:07 -0800,51.44283789,-0.13974112
952,13493,5.69849818694038e+17,negative,1.0,American,@AmericanAir Can I get some assistance? Flight Cancelled Flightled (today) from PHX to DFW. Not that I'm hating. But my job is concerned,2015-02-23 05:22:38 -0800,33.55192892,-112.07392397
953,13513,5.6984425142673e+17,negative,1.0,American,"@AmericanAir I understand a bit of a wait, but I called at 6:23 pm and didn't get a call back until just after 11:00 pm, that's not cool",2015-02-23 05:00:31 -0800,42.205996,-83.35487329
954,13518,5.6984348591156e+17,negative,1.0,American,"“@AmericanAir: @mwangbickler We apologize for your frustrations, Michael. Have you been rebooked?” -got call back after 10 hours. Bad.",2015-02-23 04:57:28 -0800,47.62581201,-122.3501506
955,13527,5.69841254655271e+17,negative,0.655,American,"@AmericanAir @Active_Aly thx. We have already been on the iberia website, and seat reservation is unavailable. Hopefully we can call them.",2015-02-23 04:48:36 -0800,25.8058716,-80.1255332
956,13533,5.69839118093398e+17,neutral,0.6815,American,@AmericanAir .. UMM hello?,2015-02-23 04:40:07 -0800,27.69523415,-97.34856142
957,13555,5.69832383991525e+17,negative,1.0,American,"@AmericanAir , I was told my flights 2516 &amp; 2244 was Cancelled Flightled. But I don't seem to have any date/time changes. I've been waiting for a call",2015-02-23 04:13:21 -0800,27.69540747,-97.34836874
958,13557,5.69832053241451e+17,negative,1.0,American,"@AmericanAir husband &amp; I complain about same flight. He gets voucher, I get nothing. Because he flew biz!? Who do I email about this?",2015-02-23 04:12:03 -0800,51.44275382,-0.13962939
959,13576,5.69822277145133e+17,positive,1.0,American,@AmericanAir Thanks :-) Good to be back safely. See you again soon!,2015-02-23 03:33:12 -0800,40.62967208,-73.90433402
960,13580,5.69821309137515e+17,neutral,1.0,American,@AmericanAir When did they start to sell water @AdmiralsClub ?,2015-02-23 03:29:21 -0800,25.79729334,-80.28082058
961,13696,5.69744516715913e+17,negative,1.0,American,@AmericanAir this has happens so many times. It's just upsetting to see how poorly an airline treats their customers,2015-02-22 22:24:12 -0800,33.40901961,-111.90976239
962,13721,5.69736283326587e+17,neutral,0.6726,American,@AmericanAir @Nashinmypants lmao this is so funny,2015-02-22 21:51:29 -0800,33.5333555,-112.1827159
963,13766,5.69720491830878e+17,positive,1.0,American,@AmericanAir thanks,2015-02-22 20:48:44 -0800,35.2376587,-80.92256446
964,13781,5.69718465034097e+17,negative,1.0,American,"@AmericanAir our ft 1261 TUS/DFW (w/cx to LGA) tomorrow Cancelled Flighted,  4 hrs so far waiting for call back. What should we do? Need to get to nyc",2015-02-22 20:40:41 -0800,40.67072447,-73.97727422
965,13785,5.69718162595426e+17,positive,1.0,American,@AmericanAir Got my bags this morning! Thanks!,2015-02-22 20:39:29 -0800,24.55401318,-81.80300774
966,13790,5.69717037464838e+17,positive,1.0,American,@AmericanAir ok no worries. Thanks for the straight story. It's appreciated.,2015-02-22 20:35:01 -0800,33.94207019,-118.39427775
967,13794,5.6971586024113e+17,negative,1.0,American,@AmericanAir that luggage you forgot...#mia.....he just won an oscar😄💝💝💝,2015-02-22 20:30:20 -0800,30.0555099,-95.165959
968,13810,5.69713719124603e+17,negative,1.0,American,@AmericanAir it's been 2 hrs of wait on the phone a) worst customer services b) trying to know where my suitcase Is and way MORE 😤#ANGRY,2015-02-22 20:21:50 -0800,43.6950263,-79.3457844
969,13814,5.69711923148689e+17,negative,1.0,American,@AmericanAir ticks me off.,2015-02-22 20:14:41 -0800,21.32879526,-157.91846558
970,13835,5.69704597922558e+17,negative,1.0,American,@americanair line of 100+ people to rebook at MIA now. Virtual hold on rebook line just hangs up during call back. http://t.co/Upaz1eF3Dl,2015-02-22 19:45:35 -0800,25.7977857,-80.2809721
971,13847,5.69701848476746e+17,neutral,0.7023,American,"@AmericanAir I already landed! But, if you still care it was 1891. Thanks for the help though!, do you k ow what caused the failure?",2015-02-22 19:34:39 -0800,30.2772503,-81.38732586
972,13848,5.69701794567164e+17,negative,1.0,American,@AmericanAir one staff on desk. Now been queuing for over an hr.,2015-02-22 19:34:27 -0800,32.89840957,-97.04456259
973,13875,5.69697809017864e+17,negative,1.0,American,"@AmericanAir seriously, I do not want to wait 24 hours for a flight when I have to prepare for a family funeral.",2015-02-22 19:18:36 -0800,32.89873575,-97.04452633
974,13884,5.69696039914971e+17,positive,1.0,American,@AmericanAir Great - thank you.,2015-02-22 19:11:35 -0800,30.33730037,-97.74637026
975,13909,5.69691772000932e+17,negative,1.0,American,@AmericanAir plz kys I have been sitting in this plane for an hour I want to leave,2015-02-22 18:54:37 -0800,39.85437802,-104.67127565
976,13937,5.69688822486847e+17,negative,1.0,American,"@AmericanAir on plane for JFK-&gt;SFO, been sitting here for 1.5 hours waiting for push crew, how is this acceptable?",2015-02-22 18:42:54 -0800,40.64859599,-73.79426922
977,13958,5.69686237478572e+17,negative,0.6438,American,"@AmericanAir we're on AA1401 landed at 8:55pm in Miami, but waiting for a gate. Can someone on your team help us out?!",2015-02-22 18:32:37 -0800,25.79939784,-80.27038889
978,14011,5.69677848983802e+17,neutral,0.6629,American,@AmericanAir DM sent. Answer me please,2015-02-22 17:59:17 -0800,35.23776431,-80.92233988
979,14012,5.69677660890116e+17,negative,1.0,American,"@AmericanAir I really want to get home. Tonight, preferably. Please stop delaying my plane 😢😕😦 #AmericanAirlines",2015-02-22 17:58:33 -0800,32.89772724,-97.03561645
980,14025,5.69676304154554e+17,positive,1.0,American,@AmericanAir Awesome customer service on #390 from rdu. They snuck my wife a warm cookie. Thx!,2015-02-22 17:53:09 -0800,41.9774863,-87.90414419
981,14027,5.69676227981791e+17,negative,1.0,American,"@AmericanAir @CineDrones I just wish that a team member would pick up the phone at this point, let alone be courteous or helpful 😳",2015-02-22 17:52:51 -0800,25.8058675,-80.1260541
982,14029,5.69675979284722e+17,negative,1.0,American,@AmericanAir @carlw1980 I have followed and dm'd you. . . Please respond to my concern too. Really disappointed with customer service.,2015-02-22 17:51:52 -0800,25.8058666,-80.126062
983,14051,5.69673758501413e+17,negative,1.0,American,@AmericanAir VERY upset that I cannot select seats for Tuesday flight online or over the phone. Terrible customer service :( Please help!,2015-02-22 17:43:02 -0800,25.8058656,-80.1260481
984,14055,5.69673346864038e+17,negative,1.0,American,"@AmericanAir yes, for tomorrow at 9 am. But I have to work though 😒 I'm really mad about the situation",2015-02-22 17:41:24 -0800,35.23770686,-80.92243302
985,14070,5.69671087820112e+17,positive,1.0,American,@AmericanAir I ended up on a flight to LA my fourth time on standby. Thanks! http://t.co/NA5G5EAKPA,2015-02-22 17:32:25 -0800,33.93871373,-118.40746172
986,14110,5.69665260375794e+17,negative,1.0,American,@AmericanAir this is awful customer service.,2015-02-22 17:09:16 -0800,34.02109254,-118.50287086
987,14129,5.69663701017625e+17,negative,0.6896,American,@AmericanAir finally about to take off! Thanks for the customer service by the g8 reps @ c17 @ CTL. Any idea what caused the system failure?,2015-02-22 17:03:04 -0800,35.20493157,-80.92540817
988,14153,5.6966055811224e+17,negative,1.0,American,@AmericanAir I have not. There's no option for even getting a call back!,2015-02-22 16:50:35 -0800,34.02148779,-118.50289643
989,14184,5.69657618576355e+17,negative,1.0,American,@AmericanAir help us here !!! We are stuck here @jfk for more than 24hours! !we need to go home #flight919 #saveus,2015-02-22 16:38:54 -0800,40.64931132,-73.79263138
990,14202,5.69654735592141e+17,negative,0.6367,American,@AmericanAir sucks!! Teco teco #reclameaqui #TripAdvisor http://t.co/auGJsCmoLu,2015-02-22 16:27:27 -0800,40.64935461,-73.79198785
991,14255,5.69645350379758e+17,negative,1.0,American,"@AmericanAir 's computer systems are down, can't leave without a flight plan! Any ETA, American air?",2015-02-22 15:50:09 -0800,35.2176668,-80.9426912
992,14288,5.6964178534706e+17,negative,1.0,American,"@AmericanAir lost my wife's luggage and nobody gives you and answer, all they say is go here or call there.",2015-02-22 15:35:59 -0800,32.9272165,-97.0396313
994,14293,5.6964134343936e+17,negative,1.0,American,@AmericanAir a phone call or email when you Cancelled Flight a flight would be lovely.,2015-02-22 15:34:14 -0800,38.83598483,-77.10864801
995,14337,5.69631648674767e+17,negative,1.0,American,@AmericanAir @SentieriMelinda Any updates? It shouldn't take hours for assistance. I love @SouthwestAir,2015-02-22 14:55:42 -0800,40.46694635,-82.64579149
996,14365,5.69626951733932e+17,negative,1.0,American,"@AmericanAir we are waiting flight 919 !
We are at JFK for about 24h !! #NewYork #919 #viracopos #AmericanAirlines http://t.co/3FheS0lPMU",2015-02-22 14:37:03 -0800,40.65062011,-73.79171323
997,14374,5.69625356942098e+17,positive,1.0,American,@AmericanAir RDU Customer Service is awesome. Thanks! Give em all bonuses.,2015-02-22 14:30:42 -0800,35.87912533,-78.79162128
998,14381,5.69623852403307e+17,negative,1.0,American,"@AmericanAir please fix your inventory system, Plat upgraded then bumped DOWN after boarding, FA said they made a mistake. AA45 3A➡️8C 😕",2015-02-22 14:24:44 -0800,40.64824535,-73.80141955
999,14388,5.6962224352691e+17,negative,1.0,American,@AmericanAir Are you kidding? You don't think I've done that?? I've called dozens of times &amp; it tells me to call back &amp; hangs up.,2015-02-22 14:18:20 -0800,32.9760867,-96.53332214
1000,14391,5.6962188328228e+17,positive,1.0,American,@AmericanAir AA2416 on time and awesome flight. Great job American!,2015-02-22 14:16:54 -0800,25.79101279,-80.28861743
1002,14417,5.6961897253596e+17,negative,1.0,American,@AmericanAir I need to order a special meal and I can't reach AA. Been on hold for over 2 hours,2015-02-22 14:05:20 -0800,15.1659317,120.5830548
1003,14420,5.69618371148444e+17,negative,1.0,American,"@AmericanAir 245. I'm about to take off but one of your reps at a different gate was rude when I asked for assistance. Thanks, though.",2015-02-22 14:02:57 -0800,38.85482856,-77.04128223
1004,14447,5.69615290956259e+17,negative,0.6943,American,@AmericanAir I got rebooked on on us airways by you guys but the flight I got won't work. Any help would be appreciated.,2015-02-22 13:50:42 -0800,47.24879409,-122.43874458
1005,14481,5.69608733321499e+17,positive,1.0,American,"@AmericanAir appreciate update. Have also appreciated our pilots effort to explain to us just now. Accurate, authoritative comms is vital.",2015-02-22 13:24:39 -0800,40.6474324,-73.7936881
1006,14483,5.696084465862e+17,negative,1.0,American,@AmericanAir The bad weather wasn't a surprise! You should have double/triple staff on hand to handle calls. Way to treat your customers.,2015-02-22 13:23:31 -0800,32.97609561,-96.53349238
1007,14490,5.6960770635878e+17,positive,1.0,American,"@americanair Greatest Newark Gate Agents ever: David Deane, Norma Sedholm and Luz Calderon just made me feel like a king. #AmericanAirlines",2015-02-22 13:20:34 -0800,40.68621427,-74.1793971
1008,14511,5.69605022197154e+17,positive,0.6593,American,@AmericanAir my return flight is scheduled on Wednesday; AA138 I believe.  Thanks for the help!,2015-02-22 13:09:54 -0800,44.26313964,-69.78197616
1009,14524,5.69604328153084e+17,negative,1.0,American,"@AmericanAir can you do anything to get #AA953 moving? Been almost 24 hrs and hundreds at jfk upset, tired and want to get to BA.",2015-02-22 13:07:09 -0800,40.80718573,-73.95477259
1010,14525,5.69604243226653e+17,negative,1.0,American,@AmericanAir more of the insane treatment by your customers,2015-02-22 13:06:48 -0800,38.5369071,-106.9349375
1011,14528,5.69604083507556e+17,negative,1.0,American,@AmericanAir is this how you let your employees treat your loyal customers? #attackingbabymomma #crazinessintherockies,2015-02-22 13:06:10 -0800,38.538038,-106.9370467
